id	label
Q1340461	Endgame
Q3342570	Nobuhiro Suwa
Q6655733	Live Wood
Q5924262	Hsien Wu
Q3518918	Terry O. Morse
Q1080602	Decalogue III
Q6111316	Jack Bolling
Q441502	Philippe Jaroussky
Q3640812	Blackshot
Q478315	Battle of Lyuban
Q311654	Michael Lewis
Q151162	3271 Ul
Q4060973	Alexandra Cabot
Q282804	United 93
Q219	Bulgaria
Q15995547	Barbara Toy
Q849336	Dangerous
Q1397872	Fat Actress
Q5902204	Horace Twiss
Q5248674	Deca Sports Extreme
Q16239933	Margaret Holford
Q578626	Graeme Storm
Q465607	The Jacket
Q938192	3 Words
Q547550	Ethel Snowden
Q5618860	Gunlok
Q107424	Akiko Yano
Q1994601	Fabian Nicieza
Q5495347	Fred Hahn
Q3790884	Excellent Cadavers
Q7387624	S. Kumarasamy
Q3986803	The Englishman and the Girl
Q4673010	Ace Stewart
Q6505921	Lazarus Rising
Q491119	Anders Koppel
Q5212720	Damn Yankees
Q5242288	Dawayne Bailey
Q2964646	Chris Archer
Q1232056	Una lunga fila di croci
Q5285040	Diyo Sibisi
Q5357385	Electric Funk
Q3391599	Planet Ocean
Q117139	Wiz Khalifa
Q937	Albert Einstein
Q16250548	A Fox in a Fix
Q908841	Brian Griffin
Q4633931	2nd Time Around
Q235281	Helen Frankenthaler
Q176568	The Forbidden Kingdom
Q1099152	Jack Frost
Q4255551	Pocahaunted
Q316554	Farmer Boys
Q1016	Libya
Q5817097	Monroe
Q359311	Richard D. Zanuck
Q5040246	Carl Gunter, Jr.
Q6410003	Kimble Anders
Q1972032	Whores' Glory
Q718951	Bitterblue
Q10513755	Howling Bells
Q6397043	Kevin Moyers
Q273223	John Eccles
Q4480654	Fuck
Q3226549	What! No Beer?
Q4353586	Maurycy Stefanowicz
Q6522822	Lennon Murphy
Q5387045	Eric Marsh
Q528484	Yevgeni Tarasov
Q2438622	Simon Curtis
Q6385969	Kelly Campbell
Q6984579	Nebeští jezdci
Q695081	Yarra River
Q3227760	Q3227760
Q319751	Keith Emerson
Q151078	3228 Pire
Q133151	Ozzy Osbourne
Q972656	Princess Dagmar of Denmark
Q1464617	Test Drive Le Mans
Q929712	The Best of Depeche Mode Volume 1
Q2627297	Mikhail Kononov
Q354010	Scott Mosier
Q3989530	The Suicide Club
Q7735390	The Fruit Machine
Q30623	Manchukuo
Q1064873	Excalibur Hotel and Casino
Q8285	myasthenia gravis
Q4910121	Bill McGunnigle
Q3320023	Q3320023
Q12603050	Song Hae
Q715886	Battle of the North Cape
Q6371732	Karl E. Nilsen
Q2399642	William Bast
Q332530	Leo McCarey
Q16980961	Priscilla Slade
Q661504	Nicholas Romanov
Q1580522	Storm Warning
Q32812	Tryggve Gran
Q1197489	The Long Goodbye
Q3829187	Three Guys Named Mike
Q1320403	Jamaica
Q16159	Province of Catanzaro
Q350383	Adam Matthews
Q5576276	Saad bin Laden
Q5130297	Clayton McDonald
Q2889543	Battle of Nooitgedacht
Q328637	Billy Goldenberg
Q4868227	Bastard Boys
Q8029308	Woke Up Dead
Q6759440	Margaret Gelling
Q7449724	Semne în pustiu
Q372394	Martin McDonagh
Q572727	Boyd Tinsley
Q1736386	Oskar Zschake-Papsdorf
Q1689292	Jimmie Rodgers
Q2804858	'Splosion Man
Q2023856	Jerome Fontamillas
Q1114130	Ildebrando Antoniutti
Q394727	Agnes of Bohemia
Q7302500	Recitation
Q18155003	The Moment
Q1321044	Attila Till
Q7030093	Nicole Lachartre
Q7519310	Simon May
Q7938601	Vladimir Rogachyov
Q2613969	25036 Elizabethof
Q6880885	Mitch Hancox
Q957711	Michael Piller
Q4200797	Gold
Q45388	Coogan's Bluff
Q3408612	The Duchess of Malfi
Q195576	1612
Q728013	Howard Johnson
Q5684820	Hawk Films
Q6524935	Leon Vance
Q1343496	Maurice J. Sullivan
Q16234919	Nikolai Pogrebnyak
Q7361097	Rollergirls
Q4819597	Auction Kings
Q1566390	Haakon Graf
Q1150785	Mickey, Donald, Goofy: The Three Musketeers
Q188845	Rain Man
Q7177200	Peter Swan
Q2318289	Perfect Creature
Q5104610	Chong Nee
Q5006181	C.O.D.
Q7052352	Norman Holmes
Q2903949	Bink
Q5457161	Flame in the Streets
Q3302765	Yusuke Kawakita
Q3201021	Kyōko Aizome
Q3747536	Fool Moon
Q4978433	Bruce Watson
Q76656	Greta Schröder
Q7324607	Richard Campbell
Q5487599	Frank Joslyn Baum
Q137629	Tomorrow, When the War Began
Q5495414	Fred Hawkins
Q2298814	Martí Riverola
Q7732221	The English Assassin: A Romance of Entropy
Q172377	Hilarius
Q469321	Maureen Flannigan
Q6782305	Masafumi Hirai
Q8000216	Wilbur L. Creech
Q5363643	Elizabeth Turk
Q2719821	Milagro
Q2066520	William Nicholson
Q110733	Heinrich Fraenkel
Q3815440	King of Majesty
Q6834560	Michael Staniforth
Q319912	Abulfaz Elchibey
Q6750996	Manny Fernandez
Q5952	Oldenburg
Q270335	Jenifer
Q142988	Alfred Thayer Mahan
Q44482	The Great Khali
Q107871	Paul Gauselmann
Q7754101	The Night Riders
Q4958701	Brazilian Adventure
Q1764292	Robinsonekspedisjonen
Q150993	319 Leona
Q186424	detective fiction
Q5478655	Frances Freeling Broderip
Q622554	The Summons
Q3230307	The 14 Amazons
Q6439798	Krystle D'Souza
Q333781	James Fergusson
Q934042	Vulture Culture
Q327287	William L. Shirer
Q3029343	Tony Peña
Q3284281	Robyn
Q458620	Peace Corps
Q782955	Old School
Q3100199	Geist
Q5043045	Carlton Pearson
Q8072798	Zis Boom Bah
Q5099553	China
Q650991	David Wiesner
Q15840489	Piedmont Airlines
Q327547	cool jazz
Q3331753	Goemon's Great Adventure
Q3933533	Restless Wives
Q556307	Paranoia 1.0
Q7831465	Q7831465
Q487138	The Lake House
Q573473	Charles L. Veach
Q11975	Britney Spears
Q90877	Gülcan Kamps
Q2062170	Trouble
Q6270769	Jon Gjerde
Q3224353	Cinderella
Q3282474	Pac-Man Vs.
Q4222231	Kislorod
Q4635194	33Miles
Q3929070	Raffaele Di Mario
Q7050326	Norbert Holm
Q5749157	Hey, I'm Alive
Q13526	Thomas Robert Malthus
Q763905	4937 Lintott
Q739681	J Mascis
Q5228317	Dave Beaumont
Q3726607	Enzo Muzii
Q708766	Sandy Lam
Q328248	Pierre Alechinsky
Q453342	Jessica Williams
Q72579	Samuel Goldwyn
Q7742	Louis XIV of France
Q41351	Jodie Foster
Q1125255	Hernani
Q67488	Christina Schwanitz
Q12790536	Gustav Sprick
Q7411948	Samuel L. Kountz
Q846320	Northwestern Province
Q96184	Max Gülstorff
Q431140	Hocus Pocus
Q3051619	Élodie Frenck
Q6091825	It Hates You
Q887852	Bob Clement
Q4035426	Brite Futures
Q5982082	Richard McKenna
Q4795017	Arnold Doren
Q5213838	Dan Kwong
Q8030120	Wolfgang Rust
Q1591021	Allan Arenfeldt Olesen
Q15116748	Pumpkin
Q7858846	Two Blondes
Q331182	William Lewis Dayton
Q314208	Buddy Guy
Q904413	Destroy Build Destroy
Q69485	Martin Scherber
Q860372	digital art
Q170846	Elizabeth Báthory
Q3323977	Antonio Calderón
Q4656592	A Dream of Wessex
Q173347	Éamon de Valera
Q2450261	Under Blackpool Lights
Q4037611	Dreams Less Sweet
Q5582384	Good-Time Girl
Q582147	Snow Falling on Cedars
Q390949	Angela Smith
Q1689499	Jin-Roh: The Wolf Brigade
Q7065742	Now That's What I Call Music 11
Q1978440	Aleksander Tõnisson
Q874181	Michael Kehlmann
Q4662684	Aasai
Q4772709	Anthony Herrera
Q3035154	Dominique Fidanza
Q272124	Aṣa
Q2488351	Ričardas Beniušis
Q7897516	Unstoppable
Q7352800	Robin Squire
Q884652	John N. Dempsey
Q7112087	Outing Riley
Q7921842	Vern Den Herder
Q7111404	OutNumbered!
Q5515946	Gabriela Bustelo
Q1070457	Plastic Tree
Q3934102	Rhinoplasty
Q17992336	Breathe In
Q3575284	Zero Woman: Assassin Lovers
Q1248593	Little Angel
Q941465	Pak Li-sup
Q426836	Dale Gardner
Q16257680	Jane and Prudence
Q128309	drum kit
Q859567	Tiris Zemmour Region
Q2458858	Twisted Metal: Small Brawl
Q4542221	(21152) 1993 MB1
Q1540614	Gozu
Q16149566	Franco Amoroso
Q7622974	Street Trace NYC
Q3897727	Patrick Cobbs
Q5248360	Deborah Reber
Q7259637	Pulse
Q5096937	Chief Stephen Osita Osadebe
Q495426	Ceyhun Eriş
Q3499243	Steven Kaplan
Q3539929	Three Russian Songs, Op. 41
Q6770784	Market Wrap
Q44989	Tulsa
Q948126	Hungarian Americans
Q332169	Troy Brown
Q3644473	Brian Koppelman
Q6378109	Katsuji Miyazaki
Q5405813	The Boogeyman
Q1193106	Randall Garrett
Q4796865	Art Herring
Q7770913	The Two Coreys
Q3589	The Manchurian Candidate
Q3921585	Anglo-Saxon Attitudes
Q3127089	Hanuman
Q1577918	Hans-Martin Schlebusch
Q16194656	James Lisney
Q956612	Grass Range
Q7997203	Who Did You Think I Was
Q5306264	Dream
Q11429286	Toshiki Masuda
Q16259687	Industryplayer
Q3057494	Errikos Thalassinos
Q750163	Emotional Arithmetic
Q336286	defender
Q561401	Spike Milligan
Q918866	Troy Garity
Q4907694	Puffin Books
Q2552385	Graduated Fool
Q736887	Virtua Tennis 4
Q1848718	Strange Circus
Q6220402	John Baker
Q373343	Leon Breeden
Q7801402	Tiger Eyes
Q5236657	Milon's Secret Castle
Q12508789	Robert Syarif
Q5073304	Chapman Pincher
Q3952832	Scott Danough
Q935487	Lachezar Baltanov
Q707711	Tilo Wolff
Q7828619	Touch Not the Cat
Q6524635	Leon Ford
Q51506	Richard Attenborough
Q1032540	Canal+
Q321296	Roman Frister
Q7721786	The Cave Singers
Q6490390	Larry Goldenberg
Q4690413	Q4690413
Q1305386	Dreams from My Father
Q7948226	WCYB-DT2
Q5879	Johann Wolfgang von Goethe
Q1254956	Dragon Ball Z: The History of Trunks
Q73785	DevilDriver
Q5002397	Butch Huskey
Q157194	Alberto Giacometti
Q2528937	Kazuaki Kiriya
Q7752757	The Music Tapes
Q3181380	John Drainie
Q286298	Justyna Steczkowska
Q932649	Piano Concerto No. 3
Q16611528	Side Effects of You
Q951235	Michel Talagrand
Q1444756	The Curse of Frankenstein
Q598834	Criciúma Esporte Clube
Q1381626	Eve of Destruction
Q871308	Pemex
Q193977	music video
Q6249503	John Morris Russell
Q984353	Tom Scholz
Q886675	My Bloody Valentine
Q710275	Dorian Shainin
Q311162	Nabil El Zhar
Q629400	Dark Earth
Q4817190	Atom.com
Q242388	John Flamsteed
Q3452762	Pelham Manor
Q6917824	Motions of Mutation
Q7439090	Screw 32
Q7462410	Shaikh Ayaz
Q38362	Lapponian Herder
Q6230926	John E. Smith
Q370910	Delio Rossi
Q749313	Doraemon: Nobita's Dinosaur 2006
Q525289	Bandits
Q2980608	Sven-Olof Walldoff
Q6929566	Mridula Koshy
Q16554	Denver
Q4162608	Persona Non Grata
Q2439514	Narol
Q294912	Richard Pryor
Q3514179	Private Hell 36
Q800133	I Set My Friends On Fire
Q7927461	Victory Bateman
Q218894	Pocahontas
Q17023163	Little Queenie
Q2844157	Amped: Freestyle Snowboarding
Q2140357	Fashion Victims
Q1982457	Fatality
Q6831848	Michael Kenworthy
Q6943140	Mussolini: His Part in My Downfall
Q1480218	12202 Toddgregory
Q5223388	Dark Season
Q6183527	Jerry E. Hinshaw
Q16010146	Harold Theobald
Q4718742	Alexander Donoghue
Q3514809	Action off Galveston Light
Q5205416	DJ Rap
Q224439	Roccantica
Q6009632	In Her Skin
Q200667	Ladakh
Q4987209	Bulan Tertusuk Ilalang
Q767013	7629 Foros
Q15123067	Das Haus Anubis
Q7677323	Takashi Ishikawa
Q42490	Asterix
Q2685326	Ancilla van de Leest
Q7086686	Olga Souza
Q958456	Clifton Hill
Q601872	Battle of Ocaña
Q7990514	Whale Talk
Q3323969	Morgan Creek Entertainment
Q618194	Fairies
Q3031096	Vijay Raaz
Q1619629	The New Fred and Barney Show
Q688860	Armored
Q1903018	Arcade Pool
Q5543294	George Pechiney
Q558226	Sami Yusuf
Q3205747	La Isla misteriosa y el capitán Nemo
Q7419116	Sant Singh Chatwal
Q5220157	Q5220157
Q2857352	Antonio Maria Vassallo
Q2550119	Mockingbird Don't Sing
Q53719	Looper
Q5239824	David Sinclair
Q200000	Dúné
Q207544	L. Frank Baum
Q1713599	Rudolf Münger
Q446956	Xandee
Q485176	Pasadena
Q3089735	Frédéric Courant
Q2844154	Amped 2
Q113522	Paul Kammerer
Q211436	Visayas
Q463940	Nakayama Yoshiko
Q7732397	The Escape Artist
Q4909305	Bill Harmsen
Q6543421	Lick
Q651974	Walter Jellinek
Q13557	Timo Nieminen
Q179743	Bringing Up Baby
Q455191	Aneta Langerová
Q7490667	Q7490667
Q3772269	Glider Rider
Q372210	Lars Gustafsson
Q165691	Love Affair
Q1563359	Nervia
Q975648	Margaret Whitton
Q940066	The Dark Half
Q12564	Loir-et-Cher
Q156911	Wings of Desire
Q1353571	Fabio Frittelli
Q1645442	Portlandia
Q94663	Ionia County
Q571177	The Count of Monte Cristo
Q6368543	Karaoke Remix Vol.1
Q7090624	Omoni Oboli
Q1018174	Butthole Surfers
Q271062	Age of Mythology
Q5493032	Frans van Stampart
Q2061344	Monsignor Quixote
Q7820845	Tone Poems 2
Q493710	Savage Garden
Q76906	Dieter Bohlen
Q3531872	Pasupuleti Kannamba
Q268160	The White Stripes
Q5174096	Cosmic Ray
Q7651124	Suzie Wilks
Q1329633	Los Angeles Sparks
Q3276938	Charles Babbage Institute
Q1607373	Vidhu Vinod Chopra
Q7159763	Pedro Matías
Q16234345	Jordan Zumwalt
Q3380793	Jessy Dixon
Q4873418	Joe Andruzzi
Q6303290	Judith Berman
Q16208163	Shon Gables
Q2988912	Aleš Šteger
Q1323183	Fall of Mogadishu
Q5239266	David Rozgonyi
Q6646358	Listen Now
Q624772	Phoenix
Q3182340	John Raphael
Q265682	Vadstena
Q229134	Christine Baranski
Q602883	The Transformers
Q6408346	Kim Atienza
Q500088	DreamWorks Animation
Q1297736	Gyula Szersén
Q1175001	David Kitt
Q5461277	Florida City
Q4346922	Behold the Man
Q961305	Spider-Man Unlimited
Q1538264	Sheriff
Q4885320	Ben Bowditch
Q7332420	Riddim Driven – X5
Q192934	Angels & Demons
Q11897237	LCD games from The Legend of Zelda series
Q4719500	Alexander Macfarlane
Q2699816	Blood-C
Q7372811	Roy Foster
Q5096245	Chicken Hawks
Q6814103	Melvin White
Q829	Utah
Q437970	Ryan Adams
Q5376180	Endless Night
Q886794	William Burton
Q1610996	The Rapture
Q63656	Carl Mayer von Rothschild
Q3471020	Samuel Abraham Marx
Q6343	Carthage
Q3110134	Golem: The Petrified Garden
Q3750044	Francesco Giavazzi
Q4661163	Aag
Q931826	Petter Adolf Karsten
Q2933	Asunción
Q1158979	Feels So Good
Q20921	Daejeon
Q59450	Sebastián Sciorilli
Q15459647	Hasan Özbekhan
Q1025076	Keswick
Q1195742	The Marshal
Q1587932	For My Father
Q7093459	One for All
Q7977602	We Have Cause to Be Uneasy
Q2017909	Peter Schrøder
Q5155097	Commuter Husbands
Q586776	Guy Endore
Q4679896	Adam Thorn
Q238356	Samantha Bond
Q1067587	5557 Chimikeppuko
Q6543017	Licence to Drill
Q14715580	House at 34 Benefit Street
Q1331932	Peravia Province
Q1533610	God Gave Rock 'N' Roll to You II
Q353869	Donald Barthelme
Q6198754	Jim Walsh
Q6750711	Mannadhi Mannan
Q107688	Philipp Daniel Merckle
Q1517084	The Medic
Q340911	Rollercoaster
Q3568860	William Ouseley
Q890210	Rich Girl
Q3490321	Sondra Bianca
Q753497	Exciter
Q6947714	Myles Weston
Q198030	Zhou Xun
Q868139	Paolo Acerbis
Q13582652	civil engineer
Q148416	22495 Fubini
Q207901	Francisco de Orellana
Q754787	Blue Hills
Q679630	Slap Her... She's French
Q3985991	The Black Cobra 2
Q5743129	Heroes Shed No Tears
Q107226	The Bourne Ultimatum
Q6779293	Mary Darling
Q6480245	Laleh
Q538041	Habitat
Q12962296	Born Diva
Q3431404	Richaud Valls
Q3484945	Singapore
Q900837	Richard Zare
Q7699206	Ten Hands
Q2944522	Chris Tarrant
Q917254	Fair Game
Q2007551	Richard Harrison
Q233077	Fulvia
Q10948640	Hina Khan
Q5084983	Charlie Harding
Q5691507	Heap Big Hepcat
Q7732664	The Everafter War
Q11520958	Yūji Honma
Q2900179	Better Luck Tomorrow
Q5108255	Chris Thomas
Q624731	Ghost House
Q305191	Domestica
Q4659394	A Secret Place
Q4892812	Bernadette Seacrest
Q159048	Katsura Tarō
Q4718025	Alex Wynter
Q432504	4796 Lewis
Q4779258	Tatja Grimm's World
Q2056297	Pastor Troy
Q5292369	Don Cameron
Q432963	Mirai Yamamoto
Q918194	The Longest Journey
Q16215294	Hutch Harris
Q549602	Slowhand
Q3986440	The Cowboy and the Lady
Q1646629	Inside Job
Q4866147	Bas Sheva
Q6077027	Pituka de Foronda
Q7033245	Night Catches Us
Q6788688	Matt Gallant
Q7268527	Quake
Q456328	Jeanne Cherhal
Q718927	physician assistant
Q7334756	Rings Around the Moon
Q16255660	Freeze
Q464251	Trisha Yearwood
Q817705	Benjamin Stoddert
Q639481	Ed Wood
Q2092429	Serbian Revolution
Q5553454	Charles Anderson
Q5929201	Jennifer Metcalfe
Q924135	Rang De Basanti
Q1629872	Poetry Society of America
Q10854920	Way Of Life
Q525261	Andy Barker, P.I.
Q1227531	Marcello Giombini
Q7993856	Whiskey Before Breakfast
Q7781098	Thelo
Q1768977	Fire Emblem
Q1066296	Charles Van Wyck
Q7097728	Operation Zalzala
Q4678041	Acústico MTV
Q730901	Chris Bourque
Q3104997	Ghyslaine Côté
Q886784	David Hall
Q1686150	The Hunter
Q951025	Marc Lavoine
Q4543172	(35317) 1997 AQ23
Q7602400	Starshatter: The Gathering Storm
Q516898	André Bahia
Q4661343	Aakhri Insaaf
Q2559531	Earthstorm
Q5035993	Capitulation of Stettin
Q1396278	Chase Masterson
Q7380889	Rushworth Kidder
Q7062846	Nothing Without You
Q5377423	Engagements on Lake Huron
Q536939	Susanne Alt
Q74683	Lego Indiana Jones 2: The Adventure Continues
Q267175	Lee Meriwether
Q675112	Journey of Hope
Q1129378	The Case-Book of Sherlock Holmes
Q235238	Henry the Young King
Q83375	Empedocles
Q7736590	The Girl in the Picture
Q207393	concept album
Q542640	Westford
Q7754138	The Night of Nights
Q4770849	Ant & Dec's Saturday Night Takeaway
Q967901	Howard Devoto
Q3499960	Jimi Plays Berkeley
Q2633001	Ridley
Q7276865	RJ Jazul
Q298371	Garrett Hedlund
Q253916	Colleen Dewhurst
Q5125741	Clancy Cooper
Q979658	Simon Patterson
Q19572184	Q19572184
Q959672	Daybreak Game Company
Q6893002	Mohammed Awale Liban
Q645928	biographical film
Q7742584	The Iron Claw
Q4704782	Al Schnier
Q788525	Paul-Eerik Rummo
Q1164775	Danny Thompson
Q182043	Matti Vanhanen
Q3929800	Ralph Palka
Q274078	Ernestine Anderson
Q206823	Reims Cathedral
Q746211	Thrash Anthems
Q946457	John gusi Heipinga
Q3161805	Jan van Raemdonck
Q3787649	Hunter
Q1068771	Checkerboard Inn
Q4959567	Breaking Open the Head
Q7727522	The Conversations at Curlow Creek
Q4929219	Blue Highway
Q6288874	Josh Friedman
Q1212494	The Fly
Q434266	Petr Uspensky
Q3988339	The Miser's Heart
Q15434798	Carolin Fink
Q911397	baroque revival
Q3567134	Welcome Home
Q5519343	Galt Aureus
Q6240832	John Insley Blair
Q1546001	Stax Records
Q5468684	Forensic Investigators
Q6233613	John Ford Coley
Q57668	Caroline Matilda of Great Britain
Q5053533	Catie Curtis
Q271995	Edwina Mountbatten, Countess Mountbatten of Burma
Q3805678	Jack & Jill
Q2824012	Adam Stern
Q16385186	Breaking Strain
Q6261409	John Turman
Q7759594	The Real Housewives of New Jersey
Q6483899	Land Girls
Q3139580	Homayoun As’adian
Q7340783	Robb Johnson
Q1702790	Jon Klein
Q622400	Things Fall Apart
Q7811010	To Live and Die in Mongkok
Q356102	Wim Deetman
Q4978000	Bruce McNall
Q1210807	The Journey of Natty Gann
Q4760892	Andy Kerr
Q348640	Flavio Baracchini
Q933589	Hitohira
Q5088608	Chaya Singh
Q5079870	Charles Koppelman
Q5195086	Current Swell
Q16988046	Shawn Butler
Q2298501	Washington Square
Q2250601	Deadfall
Q181659	Ursula K. Le Guin
Q3072193	Filmworks XXIII: El General
Q8071976	Zimbabwe Congress of Trade Unions
Q5267284	Devil Dog Dawson
Q505431	Michael Vick
Q1176743	Michel Lachance
Q2249	Liard River
Q10371036	Q10371036
Q491976	Bullitt County
Q6009833	In Light Syrup
Q7766885	The Strange Affair
Q753466	Raines
Q7450592	Sengoku Ninja Tai
Q1485907	Seabear
Q4338862	Q4338862
Q105999	cargo ship
Q7626146	Stu Cole
Q411930	Ajahn Chah
Q6731485	Magnetic North
Q60677	Charles Proteus Steinmetz
Q1392562	Heber J. Grant
Q5492549	František Kolenatý
Q6249723	John Mulaney
Q511587	Rosendale
Q16208815	Hunter Gomez
Q201484	John Dee
Q3079090	Davy Crockett National Forest
Q2398103	Alapalooza
Q3521691	The Lovers
Q643018	The Final Fantasy Legend
Q11693891	HMS L69
Q7173472	Peter Cundall
Q6828478	Michael Bartosh
Q751186	Battle of Fredericksburg
Q701319	Ferdinando Galli-Bibiena
Q550265	3469 Bulgakov
Q3221877	Westbound
Q7648259	Susan Owens
Q6712629	M. H. Douglas
Q3177291	Jeremiah Theus
Q6743431	Malice
Q330468	Om Shanti Om
Q617675	Gamma Canis Majoris
Q275927	Randy Crawford
Q4839382	Back to Basics
Q4662426	Aaron Shea
Q2419797	Next Stop, Greenwich Village
Q533272	Joëlle Hache
Q2341894	Dan Greaney
Q23301	Roberto Benigni
Q6847416	Mike Jolly
Q17066032	Pike 15
Q3183873	Jorge Rinaldi
Q1753420	Angus Lennie
Q7712833	The Age of Adz
Q2401406	Arthur Voskanyan
Q9248	Baku
Q119351	Mariella Farré
Q1384661	Jesse Louis Lasky
Q207658	Brian Clough
Q4770443	Anouska Hempel
Q689542	True Love
Q959634	Jeffrey Hatrix
Q3818433	The Family Friend
Q239033	Pascale Arbillot
Q5576837	Gods Child
Q2128981	Raju Chacha
Q7716428	The Belleville Outfit
Q34069	Ashkenazi Jews
Q1018504	Paris
Q2017456	San Diego Sockers
Q10419400	Jock Ferguson
Q1339121	contemporary worship music
Q437575	Sukhumbhand Paribatra
Q235065	Broadway theatre
Q7562047	Sonny Hoffman
Q2477539	Pokémon: Mewtwo Returns
Q10463960	Nikoloz Togonidze
Q3226491	Isaac Asimov's Caliban
Q3440244	Roland Romanelli
Q5196402	Custom Robo GX
Q93188	Errol Flynn
Q58745	Georg Stumme
Q167986	In Trance
Q7326250	Richard Hannay
Q3273610	Bittersweet Memories
Q17004740	Home for the Holidays
Q5562892	Gina Li
Q2657798	Wrightstown
Q538511	5723 Hudson
Q1433065	The World of Henry Orient
Q3179256	Norberto Mulenessa Maurito
Q54145	Medford
Q16201452	Kimmo Blom
Q610594	Il Grido
Q3778341	Guardian's Crusade
Q635876	Kill or Cure
Q284261	Bigg Boss
Q4940729	Bombing of Wiener Neustadt in World War II
Q18238320	Babe
Q6253629	John Q. Jordan
Q435330	Kristin Hersh
Q1809867	Risto Jarva
Q495564	Ottawa County
Q8036097	World Rally Fever
Q5479859	Francine Patterson
Q4692527	Agila
Q3496196	The Prime Movers
Q162842	Anders Norudde
Q13555810	Donald Brown
Q2333437	Daniel Féret
Q463733	The Champ
Q16232272	Chase McBride
Q5214517	Dan Turpin
Q2111892	Samuel van Houten
Q5463267	Flyaway
Q2020013	Kathryn Forbes
Q2020704	Hamoud Al-Shemmari
Q446612	How the Grinch Stole Christmas!
Q1792170	Trish Johnson
Q2159057	Robert Usher
Q1372602	Gerard Joling
Q7374	Alfred Hitchcock
Q3751805	Frank Farrington
Q1288915	Imre Sinkovits
Q372921	Peter Tolan
Q46373	Edgar Degas
Q7714923	The Australian EP
Q405527	Seishiro Etō
Q16253766	Nuts and Volts
Q2651308	Magik
Q5084874	Charlie French
Q878398	Isaac Shelby
Q7377890	Ruff Driverz
Q6244260	John LeBoutillier
Q264810	8816 Gamow
Q2714693	Maxine Kumin
Q7744911	The Kominas
Q487119	Compton
Q684974	Gilbert & George
Q1068973	5630 Billschaefer
Q750607	Frenzal Rhomb
Q7596794	Stage Fright
Q712364	Bent Fabric
Q5208923	Dahmer Vs. Gacy
Q568617	Grizzly Bear
Q153480	4307 Cherepashchuk
Q107726	Boris Palmer
Q6134263	James Freud
Q105559	Richy Müller
Q182882	John James Audubon
Q4724373	Algorithms + Data Structures = Programs
Q780102	Wyndham Lewis
Q6816570	Mendel Kaplan
Q4984760	Vera Vitali
Q4659668	A Son of the People
Q7408367	Sam Yoon
Q4870735	Q4870735
Q5229020	Dave Huppert
Q5041053	Carla Dunlap
Q70	Bern
Q737109	Two-Lane Blacktop
Q1913327	Łosice
Q3232	Schwetzingen
Q3201957	Anno uno
Q3081047	Francesco Pasinetti
Q377392	Martin Andreas Udbye
Q6375482	Kate Elliott
Q679550	Neaera
Q95792	Johann Georg von Soldner
Q7339401	Road Runner
Q7201691	Plaque Attack
Q7291925	Random Acts of Senseless Violence
Q2138074	Regine Lutz
Q1929298	Michael Schweighöfer
Q3712307	Dmitry Davydov
Q5272991	Dick Haynes
Q1706786	Torches
Q3238368	Life Is Full of Possibilities
Q5042677	Carlos Spaht
Q5547577	Georgia Lee
Q3554365	Vampires
Q4556253	1888
Q983361	Joseph Kruskal
Q743712	Black Isle Studios
Q270800	Gaston Bachelard
Q7279126	Rachel
Q499203	Yakima
Q48368	José Joaquín Fernández de Lizardi
Q7770221	The Trigger
Q500403	The Fog
Q13271270	Nu Dimension
Q4942547	bonobos
Q5682655	Haunted History
Q8426451	Kwan Shan
Q140864	15663 Periphas
Q6701154	Luis Tascón
Q7749083	The Loves of the Gods
Q2575220	Fanny Gautier
Q2567246	Whole New Thing
Q711764	9727 Skrutskie
Q6401236	Khela
Q2093178	The Outfield
Q78491	Stefan Zweig
Q17063471	Tales from the Hudson
Q49255	Tampa
Q946613	Legend of the Lost
Q572838	Anthony B. Richmond
Q7173002	Peter Brownback
Q271511	Virginia Dare
Q7093288	One Time Bells
Q392599	Everett
Q75437	Nick St. Nicholas
Q4728498	All About Eve
Q211974	Silvio Narizzano
Q141491	1617 Alschmitt
Q4126954	Enemies Closer
Q5317671	Duyan
Q16200717	Hiram N. Breed
Q18148856	Chance at Heaven
Q3493479	Spikeout: Battle Street
Q2075654	Peter Hermes
Q1119913	Winair
Q1616055	Joanna Szczepkowska
Q463581	Brian E. Cox
Q744465	On Wings of Eagles
Q183415	Sleepwalking
Q1754139	Amen
Q7382646	Rusty Ryal
Q2248342	Equinox Flower
Q2139961	Thumbsucker
Q760989	Moscow on the Hudson
Q7304146	Red Flag
Q10394409	Xou da Xuxa Seis
Q236047	Hadise
Q4183998	The Detective
Q3990883	action thriller
Q624603	Snow White and the Huntsman
Q183027	Mount Garibaldi
Q4957465	Branko Isaković
Q927956	Their Greatest Hits: The Record
Q16107434	Paul Moriarty
Q680728	Ian Buruma
Q2631376	Brian Stableford
Q5030423	Canadian Pacific Camden Place Rail Bridge
Q236103	Liv Kristine
Q5524176	Garry M. Gaber
Q1146100	Chinese Americans
Q7052321	Norman Hand
Q6962994	Nancy Skinner Nordhoff
Q2721706	Kalifa Cissé
Q553105	Oh! great
Q3014698	Daniel Singer
Q12629914	Dobra stara vremena
Q1361625	Federico Elduayen
Q151252	3294 Carlvesely
Q127897	Jersey Girl
Q3392111	Player Manager
Q7027723	Nick Picciuto
Q2995601	Loktak Lake
Q5408995	Juan Manuel Lara
Q3821450	The Wicked Darling
